plz,ort,grundversorger,gv_tarif_stichtag_alt,gv_ap_stichtag_alt,gv_gp_stichtag_alt,gv_gesamtpreis_stichtag_alt,gv_tarif_stichtag_neu,gv_ap_stichtag_neu,gv_gp_stichtag_neu,gv_gesamtpreis_stichtag_neu,differenz_gv_gesamtpreis,sondertarif_stichtag_alt,sondertarif_stichtag_alt_ap,sondertarif_stichtag_alt_gp,sondertarif_stichtag_alt_gesamtpreis,sondertarif_stichtag_neu,sondertarif_stichtag_neu_ap,sondertarif_neu_gp,sondertarif_stichtag_neu_gesamtpreis,differenz_sondertarif_stichtag_alt_stichtag_neu,PLZ_FirstDigit
87527,Ofterschwang,Allgäuer Kraftwerke GmbH,Grundversorgung,30.655,174.12,1247.045,Grundversorgung,30.655,174.12,1247.045,0.0,NEWfair Strom 3 ,22.1,146.75,920.25,SimplyFair Tarif,21.56639,167.2521,922.07575,1.82575,8
85646,Purfing,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,NEWfair Strom 3 ,21.06,149.27,886.37,SimplyFair Tarif,20.52639,169.7731,888.19675,1.82675,8
80639,München,SWM Versorgungs GmbH,M-Strom,31.57,107.88,1212.83,M-Strom,31.57,107.88,1212.83,0.0,NEWfair Strom 3 ,22.17,92.18,868.13,SimplyFair Tarif,21.63639,112.6807,869.95435,1.82435,8
89191,Nellingen,Albwerk GmbH & Co. KG,Grundversorgung,34.355,132.0,1334.425,Grundversorgung,34.355,132.0,1334.425,0.0,NEWfair Strom 3 ,20.6,142.9,863.9,SimplyFair Tarif,20.06639,163.4034,865.72705,1.82705,8
84405,Dorfen,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,MAX Basic Strom 12,20.174,84.7,790.79,KlickStrom24 plus,18.29,81.81,721.96,-68.83,8
87754,Kammlach,Lechwerke AG,LEW Grundversorgung Privat,32.38,113.77,1247.07,LEW Grundversorgung Privat,32.38,113.77,1247.07,0.0,NEWfair Strom 3 ,21.37,125.66,873.61,KlickStrom24 plus,19.67,129.81,818.26,-55.35,8
89129,Setzingen,EnBW Ostwürttemberg DonauRies Aktiengesellschaft,EnBW ODR Komfort,32.78,160.53,1307.83,EnBW ODR Komfort,28.84,158.85,1168.25,-139.58,NEWfair Strom 3 ,21.9,142.18,908.68,KlickStrom24 plus,20.21,126.16,833.51,-75.17,8
86316,Friedberg,Lechwerke AG,LEW Grundversorgung Privat,32.38,113.77,1247.07,LEW Grundversorgung Privat,32.38,113.77,1247.07,0.0,NEWfair Strom 3 ,21.64,125.66,883.06,KlickStrom24 plus,19.94,129.81,827.71,-55.35,8
84375,Kirchdorf,In(n) Energie GmbH,Grundversorgung,28.51,180.96,1178.81,Grundversorgung,28.51,180.96,1178.81,0.0,SimplyFair Tarif,20.52639,169.7731,888.19675,SimplyFair Tarif,20.52639,169.7731,888.19675,0.0,8
83229,Aschau,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,NEWfair Strom 3 ,21.06,149.27,886.37,SimplyFair Tarif,20.52639,169.7731,888.19675,1.82675,8
86756,Reimlingen,EnBW Ostwürttemberg DonauRies Aktiengesellschaft,EnBW ODR Komfort,32.78,160.53,1307.83,EnBW ODR Komfort,28.84,158.85,1168.25,-139.58,NEWfair Strom 3 ,21.9,142.18,908.68,KlickStrom24 plus,20.21,126.16,833.51,-75.17,8
87435,Kempten,Allgäuer Überlandwerk GmbH,GRUNDVERSORGUNG,30.925,174.12,1256.495,GRUNDVERSORGUNG,30.925,174.12,1256.495,0.0,NEWfair Strom 3 ,22.37,146.75,929.7,SimplyFair Tarif,21.83639,167.2521,931.52575,1.82575,8
86989,Steingaden,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,SimplyFair Tarif,20.83639,146.1597,875.43335,KlickStrom24 plus,19.67,129.81,818.26,-57.17335,8
87452,Altusried,Allgäuer Überlandwerk GmbH,GRUNDVERSORGUNG,30.655,174.12,1247.045,GRUNDVERSORGUNG,30.655,174.12,1247.045,0.0,SimplyFair Tarif,20.83639,146.1597,875.43335,KlickStrom24 plus,19.67,129.81,818.26,-57.17335,8
86931,Prittriching,Lechwerke AG,LEW Grundversorgung Privat,32.38,113.77,1247.07,LEW Grundversorgung Privat,32.38,113.77,1247.07,0.0,NEWfair Strom 3 ,21.37,125.66,873.61,KlickStrom24 plus,19.67,129.81,818.26,-55.35,8
84405,Dorfen,Stadtwerke Dorfen GmbH,Dorfen Klassik,33.5,150.0,1322.5,Dorfen Klassik,33.5,150.0,1322.5,0.0,MAX Basic Strom 12,20.174,84.7,790.79,KlickStrom24 plus,18.29,81.81,721.96,-68.83,8
86653,Daiting,Lechwerke AG,LEW Grundversorgung Privat,32.38,113.77,1247.07,LEW Grundversorgung Privat,32.38,113.77,1247.07,0.0,NEWfair Strom 3 ,21.37,125.66,873.61,KlickStrom24 plus,19.67,129.81,818.26,-55.35,8
89426,Mödingen,EnBW Ostwürttemberg DonauRies Aktiengesellschaft,EnBW ODR Komfort,32.78,160.53,1307.83,EnBW ODR Komfort,28.84,158.85,1168.25,-139.58,NEWfair Strom 3 ,21.9,142.18,908.68,KlickStrom24 plus,20.21,126.16,833.51,-75.17,8
83629,Weyarn,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,NEWfair Strom 3 ,21.06,149.27,886.37,SimplyFair Tarif,20.52639,169.7731,888.19675,1.82675,8
88094,Oberteuringen,Regionalwerk Bodensee GmbH & Co. KG,Unser Ökostrom,36.61,96.72,1378.07,Unser Ökostrom,36.61,96.72,1378.07,0.0,SimplyFair Tarif,20.85639,103.4622,833.43585,SimplyFair Tarif,20.85639,103.4622,833.43585,0.0,8
84130,Dingolfing,Stadtwerke Dingolfing GmbH,Grundversorgung,29.403,126.05,1155.155,Grundversorgung,29.403,126.05,1155.155,0.0,strompur,21.47059,156.2622,907.73285,SimplyFair Tarif,24.21639,155.3025,1002.87615,95.1433,8
87642,Halblech,Allgäuer Überlandwerk GmbH,GRUNDVERSORGUNG,30.655,174.12,1247.045,GRUNDVERSORGUNG,30.655,174.12,1247.045,0.0,SimplyFair Tarif,19.17639,152.8992,824.07285,SimplyFair Tarif,19.17639,152.8992,824.07285,0.0,8
89367,Waldstetten,Lechwerke AG,LEW Grundversorgung Privat,32.38,113.77,1247.07,LEW Grundversorgung Privat,32.38,113.77,1247.07,0.0,NEWfair Strom 3 ,21.37,125.66,873.61,KlickStrom24 plus,19.67,129.81,818.26,-55.35,8
85101,Lenting,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,NEWfair Strom 3 ,21.06,149.27,886.37,SimplyFair Tarif,20.52639,169.7731,888.19675,1.82675,8
89597,Unterwachingen,EnBW Energie Baden-Württemberg AG,EnBW Komfort,35.05,175.68,1402.43,EnBW Komfort,35.05,175.68,1402.43,0.0,NEWfair Strom 3 ,21.58,152.15,907.45,SimplyFair Tarif,21.04639,172.6471,909.27075,1.82075,8
85376,Hetzenhausen,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,NEWfair Strom 3 ,21.06,149.27,886.37,SimplyFair Tarif,20.52639,169.7731,888.19675,1.82675,8
88699,Frickingen,Stadtwerk am See GmbH & Co. KG,ÖKO BASIS STROM,29.29,145.55,1170.7,ÖKO BASIS STROM,29.29,145.55,1170.7,0.0,NEWfair Strom 3 ,20.64,115.68,838.08,SimplyFair Tarif,20.10639,136.1765,839.90015,1.82015,8
87665,Mauerstetten,Lechwerke AG,LEW Grundversorgung Privat,32.38,113.77,1247.07,LEW Grundversorgung Privat,32.38,113.77,1247.07,0.0,NEWfair Strom 3 ,21.37,125.66,873.61,KlickStrom24 plus,19.67,129.81,818.26,-55.35,8
86480,Aletshausen,Überlandwerk Krumbach GmbH,ÜWK Grundversorgung Privat,32.38,113.77,1247.07,ÜWK Grundversorgung Privat,32.38,113.77,1247.07,0.0,NEWfair Strom 3 ,21.37,125.66,873.61,KlickStrom24 plus,19.67,129.81,818.26,-55.35,8
85406,Wälschbuch,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,NEWfair Strom 3 ,21.06,149.27,886.37,SimplyFair Tarif,20.52639,169.7731,888.19675,1.82675,8
89353,Glött,Lechwerke AG,LEW Grundversorgung Privat,32.38,113.77,1247.07,LEW Grundversorgung Privat,32.38,113.77,1247.07,0.0,NEWfair Strom 3 ,21.37,125.66,873.61,KlickStrom24 plus,19.67,129.81,818.26,-55.35,8
89291,Holzheim,Lechwerke AG,LEW Grundversorgung Privat,32.38,113.77,1247.07,LEW Grundversorgung Privat,32.38,113.77,1247.07,0.0,NEWfair Strom 3 ,21.37,125.66,873.61,KlickStrom24 plus,19.67,129.81,818.26,-55.35,8
82398,Polling,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,NEWfair Strom 3 ,21.06,149.27,886.37,SimplyFair Tarif,20.52639,169.7731,888.19675,1.82675,8
80331,München,SWM Versorgungs GmbH,M-Strom,31.57,107.88,1212.83,M-Strom,31.57,107.88,1212.83,0.0,NEWfair Strom 3 ,22.17,92.18,868.13,SimplyFair Tarif,21.63639,112.6807,869.95435,1.82435,8
89155,Erbach,SWU Energie GmbH,SWU Strom (Grundversorgung),36.598,123.34,1404.27,SWU Strom (Grundversorgung),33.466,130.37,1301.68,-102.59,MAX Basic Strom 12,20.834,160.32,889.51,SimplyFair Tarif,21.04639,172.6471,909.27075,19.76075,8
88451,Dettingen,EnBW Energie Baden-Württemberg AG,EnBW Komfort,35.05,175.68,1402.43,EnBW Komfort,35.05,175.68,1402.43,0.0,NEWfair Strom 3 ,21.58,152.15,907.45,SimplyFair Tarif,21.04639,172.6471,909.27075,1.82075,8
83607,Holzkirchen,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,SimplyFair Tarif,19.86639,116.0,811.32365,SimplyFair Tarif,19.86639,116.0,811.32365,0.0,8
81739,München,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,SimplyFair Tarif,21.63639,112.6807,869.95435,SimplyFair Tarif,21.63639,112.6807,869.95435,0.0,8
85395,Wolfersdorf,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,NEWfair Strom 3 ,21.06,149.27,886.37,SimplyFair Tarif,20.52639,169.7731,888.19675,1.82675,8
88167,Maierhöfen,Elektrizitäts-Genossenschaft Röthenbach eG,STANDARD,33.265,75.636,1239.911,STANDARD,29.567,75.636,1110.481,-129.43,SimplyFair Tarif,19.83639,140.3025,834.57615,SimplyFair Tarif,19.83639,140.3025,834.57615,0.0,8
88175,Westkinberg,illwerke vkw Deutschland GmbH,vkw Strom Grundversorgung,28.13445,81.0,1065.70575,vkw Strom Grundversorgung,29.20168,87.0034,1109.0622,43.35645,SimplyFair Tarif,18.25639,115.1008,754.07445,SimplyFair Tarif,18.25639,115.1008,754.07445,0.0,8
82131,Gauting,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,NEWfair Strom 3 ,21.06,149.27,886.37,SimplyFair Tarif,20.52639,169.7731,888.19675,1.82675,8
89611,Obermarchtal,EnBW Energie Baden-Württemberg AG,EnBW Komfort,35.05,175.68,1402.43,EnBW Komfort,35.05,175.68,1402.43,0.0,NEWfair Strom 3 ,21.58,152.15,907.45,SimplyFair Tarif,21.04639,172.6471,909.27075,1.82075,8
81545,München,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,SimplyFair Tarif,21.63639,112.6807,869.95435,SimplyFair Tarif,21.63639,112.6807,869.95435,0.0,8
82491,Grainau,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,NEWfair Strom 3 ,21.06,149.27,886.37,SimplyFair Tarif,20.52639,169.7731,888.19675,1.82675,8
88167,Maierhöfen,EnBW Energie Baden-Württemberg AG,EnBW Komfort,35.05,175.68,1402.43,EnBW Komfort,35.05,175.68,1402.43,0.0,SimplyFair Tarif,19.83639,140.3025,834.57615,SimplyFair Tarif,19.83639,140.3025,834.57615,0.0,8
85405,Nandlstadt,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,NEWfair Strom 3 ,21.06,149.27,886.37,SimplyFair Tarif,20.52639,169.7731,888.19675,1.82675,8
83364,Spittenreut,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,MAX Basic Strom 12,20.524,156.2,874.54,SimplyFair Tarif,20.52639,169.7731,888.19675,13.65675,8
85254,Sulzemoos,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,NEWfair Strom 3 ,21.06,149.27,886.37,SimplyFair Tarif,20.52639,169.7731,888.19675,1.82675,8
87776,Sontheim,Lechwerke AG,LEW Grundversorgung Privat,32.38,113.77,1247.07,LEW Grundversorgung Privat,32.38,113.77,1247.07,0.0,NEWfair Strom 3 ,21.37,125.66,873.61,KlickStrom24 plus,19.67,129.81,818.26,-55.35,8
84098,Hohenthann,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,SimplyFair Tarif,20.52639,169.7731,888.19675,KlickStrom24 plus,20.07,154.81,857.26,-30.93675,8
83364,Point,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,NEWfair Strom 3 ,21.06,149.27,886.37,SimplyFair Tarif,20.52639,169.7731,888.19675,1.82675,8
85095,Denkendorf,N-ERGIE Aktiengesellschaft,STROM STANDARD,32.30252,112.3471,1242.9353,STROM STANDARD,27.69748,150.3704,1119.7822,-123.1531,NEWfair Strom 3 ,19.81,132.32,825.67,SimplyFair Tarif,19.27639,152.8235,827.49715,1.82715,8
89297,Roggenburg,Elektrizitätswerk Weißenhorn AG,Grundversorgung,33.57983,107.68,1282.97405,Grundversorgung,33.57983,107.68,1282.97405,0.0,SimplyFair Tarif,19.64639,126.9328,814.55645,SimplyFair Tarif,19.64639,126.9328,814.55645,0.0,8
84573,Schönberg,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,NEWfair Strom 3 ,21.06,149.27,886.37,SimplyFair Tarif,20.52639,169.7731,888.19675,1.82675,8
88142,Wasserburg,Stadtwerke Lindau (B) GmbH & Co. KG,WIR!Strom Standard,34.19,88.64,1285.29,WIR!Strom Standard,34.19,88.64,1285.29,0.0,SimplyFair Tarif,21.26639,115.6975,860.02115,SimplyFair Tarif,21.26639,115.6975,860.02115,0.0,8
82362,Schörghof,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,NEWfair Strom 3 ,21.06,149.27,886.37,SimplyFair Tarif,20.52639,169.7731,888.19675,1.82675,8
88361,Eichstegen,EnBW Energie Baden-Württemberg AG,EnBW Komfort,35.05,175.68,1402.43,EnBW Komfort,35.05,175.68,1402.43,0.0,NEWfair Strom 3 ,21.58,152.15,907.45,SimplyFair Tarif,21.04639,172.6471,909.27075,1.82075,8
88453,Erolzheim,Gebrüder Miller GmbH und Co. KG,GRUNDVERSORGUNG / ERSATZVERSORGUNG,31.43,120.0,1220.05,GRUNDVERSORGUNG / ERSATZVERSORGUNG,31.43,120.0,1220.05,0.0,MAX Basic Strom 12,21.674,119.34,877.93,KlickStrom24 plus,21.63,116.81,873.86,-4.07,8
91344,Schottersmühle,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,NEWfair Strom 3 ,21.06,149.27,886.37,SimplyFair Tarif,20.52639,169.7731,888.19675,1.82675,9
98553,Bischofrod,TEAG Thüringer Energie AG,Grundversorgung,41.93,145.72,1613.27,Grundversorgung,41.93,145.72,1613.27,0.0,NEWfair Strom 3 ,21.66,149.55,907.65,NEWfair Strom 3 ,21.385,137.33,885.805,-21.845,9
99310,Witzleben,TEAG Thüringer Energie AG,Grundversorgung,41.93,145.72,1613.27,Grundversorgung,41.93,145.72,1613.27,0.0,NEWfair Strom 3 ,21.66,149.55,907.65,NEWfair Strom 3 ,21.385,137.33,885.805,-21.845,9
97900,Külsheim,Stadtwerk Külsheim GmbH,Grundversorgung,33.57,162.19,1337.14,Grundversorgung,33.57,162.19,1337.14,0.0,SimplyFair Tarif,20.18639,166.4034,872.92705,SimplyFair Tarif,20.18639,166.4034,872.92705,0.0,9
90475,Nürnberg,N-ERGIE Aktiengesellschaft,STROM STANDARD,32.30252,112.3471,1242.9353,STROM STANDARD,27.69748,150.3704,1119.7822,-123.1531,NEWfair Strom 3 ,20.88,132.32,863.12,SimplyFair Tarif,20.34639,152.8235,864.94715,1.82715,9
99713,Holzsußra,TEAG Thüringer Energie AG,Grundversorgung,41.93,145.72,1613.27,Grundversorgung,41.93,145.72,1613.27,0.0,NEWfair Strom 3 ,21.66,149.55,907.65,NEWfair Strom 3 ,21.385,137.33,885.805,-21.845,9
99195,Nöda,TEAG Thüringer Energie AG,Grundversorgung,41.93,145.72,1613.27,Grundversorgung,41.93,145.72,1613.27,0.0,NEWfair Strom 3 ,21.66,149.55,907.65,NEWfair Strom 3 ,21.385,137.33,885.805,-21.845,9
97279,Prosselsheim,N-ERGIE Aktiengesellschaft,STROM STANDARD,32.30252,112.3471,1242.9353,STROM STANDARD,27.69748,150.3704,1119.7822,-123.1531,NEWfair Strom 3 ,19.81,132.32,825.67,SimplyFair Tarif,19.27639,152.8235,827.49715,1.82715,9
94127,Neuburg,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,NEWfair Strom 3 ,21.06,149.27,886.37,SimplyFair Tarif,20.52639,169.7731,888.19675,1.82675,9
99947,Sundhausen,TEAG Thüringer Energie AG,Grundversorgung,41.93,145.72,1613.27,Grundversorgung,41.93,145.72,1613.27,0.0,NEWfair Strom 3 ,21.66,149.55,907.65,NEWfair Strom 3 ,21.385,137.33,885.805,-21.845,9
93468,Miltach,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,NEWfair Strom 3 ,21.06,149.27,886.37,SimplyFair Tarif,20.52639,169.7731,888.19675,1.82675,9
97355,Wiesenbronn,N-ERGIE Aktiengesellschaft,STROM STANDARD,32.30252,112.3471,1242.9353,STROM STANDARD,27.69748,150.3704,1119.7822,-123.1531,NEWfair Strom 3 ,19.81,132.32,825.67,SimplyFair Tarif,19.27639,152.8235,827.49715,1.82715,9
91459,Markt Erlbach,N-ERGIE Aktiengesellschaft,STROM STANDARD,32.30252,112.3471,1242.9353,STROM STANDARD,27.69748,150.3704,1119.7822,-123.1531,NEWfair Strom 3 ,19.81,132.32,825.67,SimplyFair Tarif,19.27639,152.8235,827.49715,1.82715,9
91731,Langfurth,N-ERGIE Aktiengesellschaft,STROM STANDARD,32.30252,112.3471,1242.9353,STROM STANDARD,27.69748,150.3704,1119.7822,-123.1531,NEWfair Strom 3 ,19.81,132.32,825.67,SimplyFair Tarif,19.27639,152.8235,827.49715,1.82715,9
92693,Eslarn,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,NEWfair Strom 3 ,21.01,149.27,884.62,SimplyFair Tarif,20.47639,169.7731,886.44675,1.82675,9
91154,Roth,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,MAX Basic Strom 12,20.544,142.32,861.36,KlickStrom24 plus,20.45,131.81,847.56,-13.8,9
95469,Speichersdorf,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,NEWfair Strom 3 ,21.06,149.27,886.37,SimplyFair Tarif,20.52639,169.7731,888.19675,1.82675,9
96173,Oberhaid,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,NEWfair Strom 3 ,21.06,149.27,886.37,SimplyFair Tarif,20.52639,169.7731,888.19675,1.82675,9
96167,Königsfeld,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,NEWfair Strom 3 ,21.06,149.27,886.37,SimplyFair Tarif,20.52639,169.7731,888.19675,1.82675,9
97268,Kirchheim,Überlandwerk Schäftersheim GmbH & Co. KG,Grund- und Ersatzversorgung,31.05,141.7,1228.45,Grund- und Ersatzversorgung,28.05,165.1,1146.85,-81.6,NEWfair Strom 3 ,19.81,132.32,825.67,SimplyFair Tarif,19.27639,152.8235,827.49715,1.82715,9
94121,Salzweg,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,MAX Basic Strom 12,20.764,110.1,836.84,KlickStrom24 plus,21.82,106.81,870.51,33.67,9
93474,Arrach,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,strompur,21.47059,156.2622,907.73285,KlickStrom24 plus,20.14,153.81,858.71,-49.02285,9
92660,Neustadt,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,NEWfair Strom 3 ,21.06,149.27,886.37,SimplyFair Tarif,20.52639,169.7731,888.19675,1.82675,9
95488,Eckersdorf,Stadtwerke Bayreuth Energie und Wasser GmbH,Strom Grundversorgung,33.97,137.12,1326.07,Strom Grundversorgung,33.97,137.12,1326.07,0.0,NEWfair Strom 3 ,20.26,97.2,806.3,SimplyFair Tarif,19.72639,117.6975,808.12115,1.82115,9
99891,Bad Tabarz,Energieversorgung Inselsberg GmbH,Grund- und Ersatzversorgung,34.23,159.85,1357.9,Grund- und Ersatzversorgung,31.887,162.6,1278.645,-79.255,SimplyFair Tarif,20.91639,162.3529,894.42655,KlickStrom24 plus,21.2,144.41,886.41,-8.01655,9
97618,Strahlungen,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,strompur,21.47059,156.2622,907.73285,KlickStrom24 plus,21.15,155.36,895.61,-12.12285,9
99848,Wutha-Farnroda,TEAG Thüringer Energie AG,Grundversorgung,41.93,145.72,1613.27,Grundversorgung,41.93,145.72,1613.27,0.0,NEWfair Strom 3 ,21.66,149.55,907.65,NEWfair Strom 3 ,21.385,137.33,885.805,-21.845,9
98527,Suhl,TEAG Thüringer Energie AG,Grundversorgung,41.93,145.72,1613.27,Grundversorgung,41.93,145.72,1613.27,0.0,SimplyFair Tarif,18.70639,136.084,790.80765,SimplyFair Tarif,18.70639,136.084,790.80765,0.0,9
91550,Dinkelsbühl,N-ERGIE Aktiengesellschaft,STROM STANDARD,32.30252,112.3471,1242.9353,STROM STANDARD,27.69748,150.3704,1119.7822,-123.1531,SimplyFair Tarif,17.65639,146.2689,764.24255,SimplyFair Tarif,17.65639,146.2689,764.24255,0.0,9
91572,Bechhofen,N-ERGIE Aktiengesellschaft,STROM STANDARD,32.30252,112.3471,1242.9353,STROM STANDARD,27.69748,150.3704,1119.7822,-123.1531,NEWfair Strom 3 ,19.81,132.32,825.67,SimplyFair Tarif,19.27639,152.8235,827.49715,1.82715,9
91349,Egloffstein,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,SimplyFair Tarif,21.48639,73.0,825.02365,SimplyFair Tarif,21.48639,73.0,825.02365,0.0,9
95703,Plößberg,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,NEWfair Strom 3 ,21.06,149.27,886.37,SimplyFair Tarif,20.52639,169.7731,888.19675,1.82675,9
94563,Otzing,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,NEWfair Strom 3 ,21.06,149.27,886.37,SimplyFair Tarif,20.52647,169.7731,888.19955,1.82955,9
94094,Rotthalmünster,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,SimplyFair Tarif,20.52639,169.7731,888.19675,SimplyFair Tarif,20.52639,169.7731,888.19675,0.0,9
97502,Euerbach,ÜZ Mainfranken eG,Grundversorgung,38.68,197.9,1551.7,Grundversorgung,30.23,184.07,1242.12,-309.58,NEWfair Strom 3 ,22.53,125.1,913.65,NEWfair Strom 3 ,18.905,125.1,786.775,-126.875,9
98744,Schwarzatal,TEAG Thüringer Energie AG,Grundversorgung,41.93,145.72,1613.27,Grundversorgung,41.93,145.72,1613.27,0.0,NEWfair Strom 3 ,21.66,149.55,907.65,NEWfair Strom 3 ,21.385,137.33,885.805,-21.845,9
93095,Hagelstadt,E.ON Energie Deutschland GmbH,E.ON Grundversorgung Strom,32.23,167.2,1295.25,E.ON Grundversorgung Strom,32.23,167.2,1295.25,0.0,NEWfair Strom 3 ,21.06,149.27,886.37,SimplyFair Tarif,20.52639,169.7731,888.19675,1.82675,9
93155,Hemau,Stadtwerke Hemau,Grund- und Ersatzversorgung,31.01,131.09,1216.44,Grund- und Ersatzversorgung,28.49,131.09,1128.24,-88.2,SimplyFair Tarif,19.36639,150.2773,828.10095,SimplyFair Tarif,19.36639,150.2773,828.10095,0.0,9
99428,Weimar,Stadtwerke Weimar Stadtversorgungs-GmbH,Grundversorgung Strom für Haushaltskunden,33.05,112.0,1268.75,Grundversorgung Strom für Haushaltskunden,33.05,112.0,1268.75,0.0,NEWfair Strom 3 ,19.32,119.0,795.2,SimplyFair Tarif,18.78639,139.5042,797.02785,1.82785,9
